Timestamp,JoystickID,EventType
2025-03-26 14:00:04.343,0,Please plug in a joystick.
2025-03-26 14:00:04.680,1,Joystick #1 ('Nintendo Switch Pro Controller') added
2025-03-26 14:00:12.837,1,Joystick #1 axis 5 -> -32768
2025-03-26 14:00:13.041,1,Joystick #1 axis 5 -> -32768
2025-03-26 14:00:22.311,1,Joystick #1 axis 0 -> 10
2025-03-26 14:00:23.307,1,Joystick #1 axis 0 -> -11
2025-03-26 14:00:23.347,1,Joystick #1 axis 0 -> -2230
2025-03-26 14:00:23.387,1,Joystick #1 axis 0 -> -3969
2025-03-26 14:00:23.427,1,Joystick #1 axis 0 -> -4312
2025-03-26 14:00:23.468,1,Joystick #1 axis 0 -> 33
2025-03-26 14:00:23.507,1,Joystick #1 axis 0 -> 13117
2025-03-26 14:00:23.547,1,Joystick #1 axis 0 -> 26316
2025-03-26 14:00:23.587,1,Joystick #1 axis 0 -> 30159
2025-03-26 14:00:23.627,1,Joystick #1 axis 1 -> -1864
2025-03-26 14:00:23.669,1,Joystick #1 axis 0 -> 27917
2025-03-26 14:00:23.708,1,Joystick #1 axis 0 -> 25858
2025-03-26 14:00:23.748,1,Joystick #1 axis 0 -> 2710
2025-03-26 14:00:23.788,1,Joystick #1 axis 0 -> -217
2025-03-26 14:00:26.066,1,Joystick #1 axis 5 -> 32767
2025-03-26 14:00:26.123,1,Joystick #1 axis 5 -> -32768
2025-03-26 14:00:26.226,1,Joystick #1 axis 5 -> -32768
2025-03-26 14:00:34.562,1,Joystick #1 axis 5 -> 32767
2025-03-26 14:00:35.081,1,Joystick #1 axis 5 -> -32768
2025-03-26 14:00:35.807,1,Joystick #1 axis 3 -> -11
2025-03-26 14:00:35.851,1,Joystick #1 axis 3 -> -377
2025-03-26 14:00:37.480,1,Joystick #1 axis 5 -> 32767
2025-03-26 14:00:37.726,1,Joystick #1 axis 5 -> -32768
2025-03-26 14:00:39.202,1,Joystick #1 axis 5 -> 32767
2025-03-26 14:00:39.460,1,Joystick #1 axis 3 -> -34
2025-03-26 14:00:39.500,1,Joystick #1 axis 2 -> -538
2025-03-26 14:00:39.544,1,Joystick #1 axis 2 -> -743
2025-03-26 14:00:39.584,1,Joystick #1 axis 2 -> -2207
2025-03-26 14:00:39.628,1,Joystick #1 axis 3 -> -4975
2025-03-26 14:00:39.680,1,Joystick #1 axis 2 -> -3877
2025-03-26 14:00:39.722,1,Joystick #1 axis 3 -> -6096
2025-03-26 14:00:39.766,1,Joystick #1 axis 2 -> -4403
2025-03-26 14:00:39.816,1,Joystick #1 axis 3 -> -6096
2025-03-26 14:00:39.856,1,Joystick #1 axis 3 -> -6073
2025-03-26 14:00:39.946,1,Joystick #1 axis 3 -> -5867
2025-03-26 14:00:39.994,1,Joystick #1 axis 3 -> -5799
2025-03-26 14:00:40.065,1,Joystick #1 axis 2 -> -4243
2025-03-26 14:00:40.107,1,Joystick #1 axis 2 -> -4266
2025-03-26 14:00:40.150,1,Joystick #1 axis 3 -> -5890
2025-03-26 14:00:40.208,1,Joystick #1 axis 3 -> -5799
2025-03-26 14:00:40.248,1,Joystick #1 axis 3 -> -5204
2025-03-26 14:00:40.288,1,Joystick #1 axis 2 -> -3099
2025-03-26 14:00:40.328,1,Joystick #1 axis 0 -> 4219
2025-03-26 14:00:40.367,1,Joystick #1 axis 0 -> 19065
2025-03-26 14:00:40.408,1,Joystick #1 axis 0 -> 26819
2025-03-26 14:00:40.448,1,Joystick #1 axis 1 -> -28925
2025-03-26 14:00:40.490,1,Joystick #1 axis 0 -> 32724
2025-03-26 14:00:40.531,1,Joystick #1 axis 0 -> 32468
2025-03-26 14:00:40.570,1,Joystick #1 axis 1 -> -28513
2025-03-26 14:00:40.611,1,Joystick #1 axis 0 -> 21549
2025-03-26 14:00:40.651,1,Joystick #1 axis 0 -> 2078
2025-03-26 14:00:40.899,1,Joystick #1 axis 0 -> -2250
2025-03-26 14:00:40.940,1,Joystick #1 axis 0 -> -30550
2025-03-26 14:00:40.985,1,Joystick #1 axis 1 -> 3464
2025-03-26 14:00:41.027,1,Joystick #1 axis 0 -> -22589
2025-03-26 14:00:41.758,1,Joystick #1 axis 0 -> 1607
2025-03-26 14:00:41.798,1,Joystick #1 axis 0 -> -11597
2025-03-26 14:00:41.840,1,Joystick #1 axis 0 -> -14946
2025-03-26 14:00:41.880,1,Joystick #1 axis 0 -> 1115
2025-03-26 14:00:42.060,1,Joystick #1 axis 0 -> 1456
2025-03-26 14:00:42.100,1,Joystick #1 axis 0 -> -27678
2025-03-26 14:00:42.140,1,Joystick #1 axis 0 -> -32713
2025-03-26 14:00:42.180,1,Joystick #1 axis 0 -> -15068
2025-03-26 14:00:45.062,1,Joystick #1 axis 0 -> 2994
2025-03-26 14:00:45.102,1,Joystick #1 axis 0 -> 13920
2025-03-26 14:00:45.142,1,Joystick #1 axis 1 -> 216
2025-03-26 14:00:45.182,1,Joystick #1 axis 0 -> 10606
