Timestamp,JoystickID,EventType
2025-03-26 14:49:37.924,1,Joystick #1 axis 0 -> 32653
2025-03-26 14:49:37.987,1,Joystick #1 axis 1 -> 9778
2025-03-26 14:49:38.026,1,Joystick #1 axis 0 -> 32718
2025-03-26 14:49:38.154,1,Joystick #1 axis 0 -> 32750
2025-03-26 14:49:38.200,1,Joystick #1 axis 1 -> 9160
2025-03-26 14:49:38.245,1,Joystick #1 axis 0 -> 32766
2025-03-26 14:49:38.286,1,Joystick #1 axis 1 -> 8154
2025-03-26 14:49:38.332,1,Joystick #1 axis 1 -> 7216
2025-03-26 14:49:38.372,1,Joystick #1 axis 0 -> 12170
2025-03-26 14:49:38.623,1,Joystick #1 axis 0 -> 144
2025-03-26 14:49:38.663,1,Joystick #1 axis 0 -> 1157
2025-03-26 14:49:38.708,1,Joystick #1 axis 0 -> 1317
2025-03-26 14:49:38.748,1,Joystick #1 axis 0 -> -5595
2025-03-26 14:49:38.833,1,Joystick #1 axis 1 -> -20896
2025-03-26 14:49:38.874,1,Joystick #1 axis 1 -> -21513
2025-03-26 14:49:38.914,1,Joystick #1 axis 0 -> -28796
2025-03-26 14:49:38.955,1,Joystick #1 axis 1 -> -23320
2025-03-26 14:49:38.995,1,Joystick #1 axis 1 -> -23526
2025-03-26 14:49:39.036,1,Joystick #1 axis 0 -> -28185
2025-03-26 14:49:39.076,1,Joystick #1 axis 0 -> -27703
2025-03-26 14:49:39.116,1,Joystick #1 axis 0 -> -19632
2025-03-26 14:49:39.156,1,Joystick #1 axis 0 -> 1768
2025-03-26 14:49:39.196,1,Joystick #1 axis 0 -> 1944
2025-03-26 14:49:39.236,1,Joystick #1 axis 0 -> 2298
2025-03-26 14:49:39.276,1,Joystick #1 axis 0 -> 10595
2025-03-26 14:49:39.319,1,Joystick #1 axis 1 -> 925
2025-03-26 14:49:39.359,1,Joystick #1 axis 1 -> 3167
2025-03-26 14:49:39.399,1,Joystick #1 axis 1 -> 6255
2025-03-26 14:49:39.439,1,Joystick #1 axis 1 -> 7971
2025-03-26 14:49:39.479,1,Joystick #1 axis 1 -> 9275
