Timestamp,JoystickID,EventType
2025-03-27 12:30:07.160,0,Please plug in a joystick.
2025-03-27 12:30:07.497,1,Joystick #1 ('Nintendo Switch Pro Controller') added
2025-03-27 12:30:09.653,1,Joystick #1 axis 5 -> 32767
2025-03-27 12:30:11.441,1,Joystick #1 axis 5 -> 32767
2025-03-27 12:30:11.482,1,Joystick #1 axis 5 -> -32768
2025-03-27 12:30:11.654,1,Joystick #1 axis 5 -> 32767
2025-03-27 12:30:11.716,1,Joystick #1 axis 5 -> 32767
2025-03-27 12:30:11.794,1,Joystick #1 axis 5 -> 32767
2025-03-27 12:30:11.843,1,Joystick #1 axis 5 -> -32768
2025-03-27 12:30:11.898,1,Joystick #1 axis 5 -> -32768
2025-03-27 12:30:12.030,1,Joystick #1 axis 5 -> -32768
2025-03-27 12:30:12.109,1,Joystick #1 axis 5 -> -32768
2025-03-27 12:30:12.156,1,Joystick #1 axis 5 -> -32768
2025-03-27 12:30:12.456,1,Joystick #1 axis 5 -> -32768
2025-03-27 12:30:12.512,1,Joystick #1 axis 5 -> -32768
2025-03-27 12:30:12.597,1,Joystick #1 axis 5 -> -32768
2025-03-27 12:30:12.709,1,Joystick #1 axis 5 -> -32768
2025-03-27 12:30:12.878,1,Joystick #1 axis 5 -> -32768
2025-03-27 12:30:12.924,1,Joystick #1 axis 5 -> 32767
2025-03-27 12:30:12.993,1,Joystick #1 axis 5 -> -32768
2025-03-27 12:30:13.032,1,Joystick #1 axis 5 -> 32767
2025-03-27 12:30:13.083,1,Joystick #1 axis 5 -> -32768
2025-03-27 12:30:13.145,1,Joystick #1 axis 5 -> -32768
2025-03-27 12:30:13.298,1,Joystick #1 axis 5 -> -32768
2025-03-27 12:30:13.345,1,Joystick #1 axis 5 -> -32768
2025-03-27 12:30:47.262,1,Joystick #1 axis 5 -> 32767
2025-03-27 12:30:47.324,1,Joystick #1 axis 5 -> -32768
2025-03-27 12:30:47.464,1,Joystick #1 axis 5 -> -32768
2025-03-27 12:30:48.376,1,Joystick #1 axis 5 -> 32767
2025-03-27 12:30:48.504,1,Joystick #1 axis 5 -> 32767
